  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [binary] <yRehlingen-Siersburg_0>: obj=0, original bounds=[0,1]
  [continuous] <a_pos1>: obj=0, original bounds=[0,+inf]
  [continuous] <a_pos1>: obj=0, original bounds=[0,+inf]
  [binary] <yEnsdorf_1>: obj=0, original bounds=[0,1]
  [binary] <ySaarwellingen_1>: obj=0, original bounds=[0,1]
  [binary] <yHomburg_1>: obj=0, original bounds=[0,1]
  [binary] <yDillingen/Saar_1>: obj=0, original bounds=[0,1]
  [binary] <yNeunkirchen_1>: obj=0, original bounds=[0,1]
  [binary] <yWadgassen_1>: obj=0, original bounds=[0,1]
  [binary] <yPerl_1>: obj=0, original bounds=[0,1]
  [binary] <yMarpingen_1>: obj=0, original bounds=[0,1]
  [binary] <ySchwalbach_1>: obj=0, original bounds=[0,1]
  [binary] <yPüttlingen_1>: obj=0, original bounds=[0,1]
  [binary] <yNalbach_1>: obj=0, original bounds=[0,1]
  [binary] <yFreisen_1>: obj=0, original bounds=[0,1]
  [binary] <yMandelbachtal_1>: obj=0, original bounds=[0,1]
  [binary] <yFriedrichsthal_1>: obj=0, original bounds=[0,1]
  [binary] <ySchiffweiler_1>: obj=0, original bounds=[0,1]
  [binary] <yGersheim_1>: obj=0, original bounds=[0,1]
  [binary] <yKirkel_1>: obj=0, original bounds=[0,1]
  [binary] <yQuierschied_1>: obj=0, original bounds=[0,1]
  [binary] <yNamborn_1>: obj=0, original bounds=[0,1]
