091870122122,Bruckmühl,87,718927.14685,5308606.6691
130535315035,Hoppenrade,53,717781.4885,5956986.2791
130535315048,Lalendorf,53,722391.1201,5962780.86465
120730069069,Boitzenburger Land,73,803652.36835,5911881.13045
010595996085,Süderstapel,59,514979.0417,6021526.4635
010595996051,Klein Rheide,59,531556.232,6033026.83555
010595996088,Tielen,59,522851.6686,6015901.5216
010595996064,Norderstapel,59,516723.3726,6023729.83545
010595996053,Kropp,59,534088.8311,6028617.41695
010595996058,Meggerdorf,59,523634.311,6020993.2196
010595996001,Alt Bennebek,59,527629.60375,6025524.1761
010595996087,Tetenhusen,59,531575.3269,6023078.24545
010595996035,Groß Rheide,59,525634.6191,6032583.75935
010595996020,Dörpstedt,59,522927.68025,6031700.3611
010595996009,Börm,59,524951.2595,6028694.2365
010545492116,Schwabstedt,54,512558.6803,6028296.5751
010545492070,Koldenbüttel,54,505255.03485,6027550.19485
010585830160,Techelsdorf,58,568406.8332,6007435.48185
096725608122,Euerdorf,72,574298.04295,5556729.4417
032575407010,Hagenburg,57,522452.16955,5808901.6834
082255007082,Rosenberg,25,534316.5423,5479329.54115
071435004023,Görgeshausen,43,425782.48385,5584624.47075
093765346168,Steinberg am See,76,730962.40875,5462618.864
120725204055,Dahmetal,72,809843.7209,5759481.3149
010535318010,Besenthal,53,614348.93325,5934126.48065
097785758221,Kettershausen,78,593606.10835,5338848.02025
097795724186,Monheim,79,636952.7917,5412685.15525
071345001075,Ruschberg,34,376281.33595,5497959.84195
120730532532,Schwedt/Oder,73,851587.1104,5894224.6716
051620012012,Jüchen,62,326109.86185,5663426.64035
084365005012,Baindt,36,550030.55775,5300948.55845
091715104129,Reischach,71,775778.9255,5355952.1527
073405005037,Petersberg,40,396861.122,5455427.60705
072325002086,Nattenheim,32,321810.60815,5544116.2916
064390003003,Eltville am Rhein,39,434193.47775,5544619.9696
071345004049,Krummenau,34,375663.79065,5527607.6419
120690304304,Kleinmachnow,69,785946.1509,5814747.1596
084265001064,Kanzach,26,542119.0274,5326078.74555
160755013069,Moxa,75,685818.3231,5613318.3787
160645001021,Haussömmern,64,627604.164,5672463.95095
096790201201,Unterpleichfeld,79,574047.59125,5525329.8332
094790129129,Kirchenlamitz,79,710348.55225,5560018.50935
097760129129,Weiler-Simmerberg,76,569112.82175,5269560.30375
130575724040,Hugoldsdorf,57,745153.9707,6006965.51885
160635008001,Andenhausen,63,575699.2128,5612980.73065
071435006218,Elsoff (Westerwald),43,437603.3307,5602001.18545
073365007086,Relsberg,36,403556.1575,5494804.78825
092785252149,Mariaposching,78,779774.69155,5417901.1128
071415008072,Kestert,41,404647.13525,5561495.6164
034550020020,Wangerland,55,430682.5996,5944950.02445
055540036036,Legden,54,370514.7355,5768028.89455
160745052037,Hainspitz,74,698641.52785,5648729.1922
010565616033,Seester,56,539962.5147,5952782.9447
010535308067,Klempau,53,610126.48735,5959119.50335
097785760158,Kirchheim i. Schw.,78,607818.5413,5337831.5873
071435002252,Kundert,43,414817.11855,5619396.71345
032555409036,Wangelnstedt,55,546128.6575,5745649.3209
082255003002,Aglasterhausen,25,499314.77175,5468075.6945
096779456456,Fürstl. Löwenstein'scher Park,77,537093.85225,5529309.6034
160745007108,Weißbach,74,697240.76855,5632467.8321
072325005041,Gemünd,32,297004.24495,5541511.79515
051580004004,Erkrath,58,355681.88155,5676160.46925
160685010001,Alperstedt,68,643907.7964,5662619.381
010510044044,Heide,51,508610.2229,6004650.94325
034540035035,Meppen,54,384422.2546,5840168.69
130515111006,Bartenshagen-Parkentin,51,693980.12095,5997302.5473
130545416107,Uelitz,54,660934.68035,5928656.3313
095755525152,Neuhof a.d. Zenn,75,619467.8802,5478781.11135
073315001051,Nieder-Wiesen,31,426222.03135,5509271.98295
032575401001,Ahnsen,57,506787.3055,5789473.1366
096775625203,Zellingen,77,555976.7776,5527504.91165
093720151151,Rimbach,72,783507.04745,5460659.51915
034545407023,Hüven,54,402799.85045,5848973.77015
073200000000,Zweibrücken,20,381279.16965,5456871.87605
072335001030,Hinterweiler,33,340017.64385,5567075.15265
083365006096,Wieden,36,416669.9559,5299753.97295
073365004049,Kappeln,36,396834.3031,5503724.64655
010535358098,Pogeez,53,613280.5691,5956145.3871
091875162173,Schonstett,87,742265.0431,5320254.549
031565403013,Wieda,56,609343.99195,5721124.5996
073365004033,Grumbach,36,396265.69885,5501893.03005
073335006075,Steinbach am Donnersberg,33,424345.45345,5494554.4076
010605034058,Nahe,60,574736.3844,5961498.95845
084375001114,Veringenstadt,37,515954.71325,5336345.0869
081180003003,Asperg,18,510547.00485,5417127.45915
082260096096,Weinheim,26,477735.9631,5486513.4214
066310003003,Dipperz,31,558222.06435,5598692.45375
071435008316,Zehnhausen bei Wallmerod,43,423199.03715,5592121.2428
091900138138,Pähl,90,662692.52255,5309683.8711
071375002112,Welling,37,381099.1711,5576924.47415
160635004059,Neidhartshausen,63,579950.43495,5615102.88835
053820036036,Much,82,386905.19695,5639465.26245
010550001001,Ahrensbök,55,601727.67415,5985311.27555
097775755175,Unterthingau,77,611732.96675,5290958.2278
010550012012,Eutin,55,605625.39235,6001552.32845
032575402021,Lüdersfeld,57,517031.446,5800328.5552
160685009053,Straußfurt,68,638805.7396,5670119.54315
072325003114,Schankweiler,32,312044.6776,5530391.9505
053340036036,Würselen,34,299188.76835,5634907.67795
073405002014,Hauenstein,40,415343.1599,5448731.09115
096735633170,Stockheim,73,590566.5471,5591127.3154
095740152152,Röthenbach a.d. Pegnitz,74,663896.74705,5482625.368
160715051064,Niedertrebra,71,682171.7149,5660982.9041
066320014014,Neuenstein,32,540025.26415,5640052.144
073405008210,Großsteinhausen,40,387321.73875,5450195.75425
096739451451,Bundorfer Forst,73,605450.72305,5564478.49605
082260107107,Hirschberg an der Bergstraße,26,476081.74245,5483850.36485
073385004008,Fußgönheim,38,448977.40835,5479137.5299
094790169169,Wunsiedel,79,715451.339,5547592.15005
130615118022,Lohme,61,796840.77925,6056409.02345
010605043034,Hartenholm,60,570480.05105,5972447.51875
091840132132,Neuried,84,681649.87535,5328011.1782
031585402002,Baddeckenstedt,58,583749.4338,5771593.29715
031525402018,Obernfeld,52,586386.5929,5712194.3127
071405004049,Heinzenbach,40,385868.03165,5537080.0619
083155012111,Sulzburg,15,403683.37275,5297998.94925
057540012012,Halle (Westf.),54,454070.73555,5766221.40195
160615004059,Kleinbartloff,61,595112.59555,5689924.57525
160715003039,Kleinobringen,71,661697.0434,5656162.2404
120615113450,Schwielochsee,61,858566.69425,5773488.92585
093775349148,Pullenreuth,77,715661.30715,5533674.83815
072325002137,Wolsfeld,32,318445.79495,5531248.75025
130555517046,Neddemin,55,783393.42785,5953253.25755
071415008083,Lykershausen,41,404570.54675,5562858.9614
160715004054,Mattstedt,71,675875.7815,5659489.2043
094729461461,Lindenhardter Forst-Südost,72,682787.2056,5524517.0503
092780184184,Sankt Englmar,78,779733.0451,5435500.0507
091715102119,Halsbach,71,774096.9649,5335703.053
072335004205,Bodenbach,33,347239.78335,5575670.18015
010585803130,Quarnbek,58,564754.37235,6021590.96795
071345003090,Vollmersbach,34,377502.3956,5511339.6818
093765345172,Thanstein,76,750833.9565,5477013.2209
097795725187,Münster,79,640382.7599,5387053.1712
071335003204,Schneppenbach,33,385442.31245,5523076.6754
130525221051,Meesiger,52,758326.23145,5970070.0134
082260009009,Brühl,26,463935.94455,5471577.7308
092730147147,Mainburg,73,703368.3643,5391881.8243
095749455455,Fischbach,74,660959.8316,5475862.814
071375002048,Kerben,37,383724.62,5574746.25905
091900157157,Weilheim i. OB,90,660900.99295,5301086.58175
010610029029,Glückstadt,61,527143.4253,5958690.78395
096750144144,Mainbernheim,75,587348.27215,5506158.14445
